,Species,Color,Processing Method,Country of Origin,Region,Producer,Harvest Year,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture,Category One Defects,Quakers,Category Two Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
477,Arabica,,,El Salvador,santa ana,Several,2011,7.42,7.83,8.17,8.08,7.17,7.58,10,9.33,10,7.58,83.17,0.14,0,0,3,m,1200,1200,1200
478,Arabica,,,Ethiopia,limu,Tega and Tula Special Coffee Farm,August to December,7.75,8,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,0.01,0,0,0,m,1850,1850,1850
479,Arabica,Green,Washed / Wet,Colombia,cundinamarca,Orlando Moreno / Willson Sanchez,2016,7.58,7.67,7.33,7.67,7.75,7.58,10,10,10,7.5,83.08,0,0,1,4,m,1799,1799,1799
480,Arabica,Green,Washed / Wet,Colombia,huila,La Plata,2016,7.75,7.5,7.5,7.42,8,7.75,10,10,10,7.17,83.08,0,1,2,5,m,NA,NA,NA
481,Arabica,Bluish-Green,Pulped natural / honey,Brazil,south of minas,Ipanema Agricola,2015,7.58,7.58,7.58,7.5,7.67,7.58,10,10,10,7.58,83.08,0.11,0,2,2,m,905,905,905
482,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agrícola SA,2015,7.33,7.67,7.67,7.33,7.75,7.42,10,10,10,7.92,83.08,0,0,0,3,m,1,1,1
483,Arabica,Green,Natural / Dry,Taiwan,"dongshan dist., tainan city 臺南市東山區",Tseng ju feng / Kuo jun hong 曾如楓 / 郭俊宏,2015,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10,10,7.75,83.08,0,0,0,0,m,700,800,750
484,Arabica,Green,Natural / Dry,Brazil,chapadão de ferro (cerrado mineiro),,2015,7.42,7.67,7.58,7.5,7.75,7.67,10,10,10,7.5,83.08,0.11,0,0,13,m,NA,NA,NA
485,Arabica,Green,Washed / Wet,Brazil,south of minas,Ipanema Agrícola SA,2014,7.58,7.83,7.67,7.42,7.42,7.5,10,10,10,7.67,83.08,0,0,0,1,m,1200,1200,1200
486,Arabica,Green,Washed / Wet,Costa Rica,central valley,VARIOS,2014,7.83,7.33,7.5,7.67,7.58,7.67,10,10,10,7.5,83.08,0.1,0,0,3,m,1200,1400,1300
487,Arabica,Bluish-Green,Natural / Dry,United States (Hawaii),kona,,2013,7.33,7.75,7.58,7.33,7.83,7.67,10,10,10,7.58,83.08,0.12,0,0,8,ft,NA,NA,NA
488,Arabica,,Other,Taiwan,chiayi alishan 嘉義縣阿里山鄉,Fang zheng lun 方政倫,2013,7.75,7.75,7.5,7.5,7.5,7.5,10,10,10,7.58,83.08,0.11,0,0,0,m,1300,1300,1300
489,Arabica,Bluish-Green,Natural / Dry,United States (Hawaii),kona,,2012,7.83,7.83,7.33,7.17,7.75,7.67,10,10,10,7.5,83.08,0.1,0,0,0,ft,NA,NA,NA
490,Arabica,,Washed / Wet,Mexico,santa catarina juquila,MARIA LUISA DEL CARMEN ROJAS NARVAEZ,2012,7.75,7.67,7.42,7.75,7.5,7.5,10,10,10,7.5,83.08,0.1,0,0,1,m,1400,1400,1400
491,Arabica,,Natural / Dry,United States (Hawaii),kona,,2012,7.67,7.58,7.5,7.67,7.92,8,9.33,9.33,10,8.08,83.08,0,1,0,4,ft,NA,NA,NA
492,Arabica,Green,Washed / Wet,United States (Hawaii),kona,,2012,7.33,7.58,7.58,7.92,7.67,7.58,10,10,10,7.42,83.08,0.12,0,0,0,ft,NA,NA,NA
493,Arabica,,,Colombia,huila,"Grupo Monserrate, La Plata",Mayo a Julio,7.33,7.33,7.33,7.58,7.25,8.08,10,10,10,8.17,83.08,0.01,0,0,0,m,1600,1950,1775
494,Arabica,,,Colombia,cauca,,2010,7.83,7.75,7.33,7.25,7.42,7.92,10,10,10,7.58,83.08,0.08,1,0,3,m,1880,1880,1880
495,Arabica,,,Indonesia,dolok sanggul,PT. MENACOM,2010,7.67,7.58,7.5,7.58,7.67,7.58,10,10,10,7.5,83.08,0,0,0,0,m,1300,1400,1350
496,Arabica,,,Guatemala,,,,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10,10,7.75,83.08,0.02,0,0,1,m,NA,NA,NA
497,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola S.A,2017,7.58,7.5,7.5,7.75,7.67,7.5,10,10,10,7.5,83,0,0,0,4,m,890,890,890
498,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola,2016,7.5,7.58,7.58,7.67,7.58,7.5,10,10,10,7.58,83,0.11,0,3,5,m,894,894,894
499,Arabica,Bluish-Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola,2016,7.5,7.67,7.58,7.67,7.58,7.42,10,10,10,7.58,83,0.11,0,2,3,m,872,872,872
500,Arabica,Green,Washed / Wet,Uganda,"kasese, mt. rwenzori",Xavier Baluku,2015,7.67,7.58,7.42,7.42,7.83,7.5,10,10,10,7.58,83,0.12,0,0,6,m,1473,1473,1473
501,Arabica,Green,Natural / Dry,Uganda,"kasese, mt. rwenzori",Emmanuel Munaaba,2015,7.67,7.67,7.5,7.58,7.42,7.5,10,10,10,7.67,83,0.12,0,5,8,m,1645,1645,1645
502,Arabica,Green,,Colombia,huila,FRANKLIN DUSSAN / HIPOLITO TORRES,2016,7.67,7.67,7.33,7.67,7.5,7.58,10,10,10,7.58,83,0.11,0,0,4,m,442,442,442
503,Arabica,Green,Other,Vietnam,vietnam cau dat,"Yeh, Li Chuan.",2014,7.75,7.67,7.58,7.58,7.42,7.67,9.33,10,10,8,83,0,0,0,0,m,1550,1550,1550
504,Arabica,Green,Washed / Wet,Guatemala,nuevo oriente,OVIDIO CARDONA,2015,7.67,7.75,7.33,7.92,7.42,7.5,10,10,10,7.42,83,0.11,0,0,3,m,1300,1800,1550
505,Arabica,Green,Washed / Wet,Guatemala,"el tumbador, san marcos","Agricola Nueva Granada, S. A.",2015,7.75,7.67,7.33,7.75,7.5,7.42,10,10,10,7.58,83,0.11,0,0,2,ft,1371.6,1371.6,1371.6
506,Arabica,Green,Washed / Wet,Guatemala,antigua,FINCA MEDINA,2015,7.83,7.67,7.25,7.67,7.75,7.5,10,10,10,7.33,83,0.11,0,0,2,m,1500,1500,1500
507,Arabica,Green,Natural / Dry,Brazil,high mogiana,João Alves Toledo,2014,7.67,7.67,7.67,7.5,7.42,7.5,10,10,10,7.58,83,0,0,0,0,m,900,1100,1000
508,Arabica,Green,Washed / Wet,Taiwan,嘉義阿里山,雅慕伊,2014,7.92,7.92,7.83,7.58,7.33,7.25,10,10,10,7.17,83,0.08,0,0,0,m,1200,1200,1200
509,Arabica,Green,Washed / Wet,Uganda,kapchorwa,Kucofa farmers group,2013,7.83,7.58,7.5,7.5,7.58,7.5,10,10,10,7.5,83,0.12,0,0,0,m,1800,1800,1800
510,Arabica,Bluish-Green,Washed / Wet,United States (Puerto Rico),yauco region,Hacienda Alto Grande,2013,7.67,7.5,7.67,7.83,7.75,7.83,10,10,9.33,7.42,83,0,0,0,0,ft,853.44,853.44,853.44
511,Arabica,Green,Washed / Wet,Guatemala,antigua,GRUPO MEDINA,2014,7.67,7.67,7.42,7.83,7.5,7.5,10,10,10,7.42,83,0.1,1,0,0,m,1500,1500,1500
512,Arabica,Green,Washed / Wet,Costa Rica,central valley,CORICAFE BLEND,2013,7.67,7.58,7.5,7.58,7.5,7.5,10,10,10,7.67,83,0.11,0,0,3,m,1100,1300,1200
513,Arabica,Bluish-Green,Semi-washed / Semi-pulped,Brazil,sul de minas,NAZARETH DIAS PEREIRA,2013,7.75,7.58,7.42,7.67,7.42,7.67,10,10,10,7.5,83,0.12,0,0,4,m,1250,1250,1250
514,Arabica,Green,Washed / Wet,Colombia,huila,La Plata,2013,7.75,7.42,7.33,7.5,7.58,7.17,10,10,10,8.25,83,0.11,1,0,1,m,1600,1950,1775
515,Arabica,Green,Washed / Wet,Colombia,huila,,2013,7.83,7.5,7.58,7.33,7.5,7.67,10,10,10,7.58,83,0,0,0,0,m,1750,1750,1750
516,Arabica,Green,Natural / Dry,Colombia,pitalito,COFFEE COMPANY / CAFECOL,2013,7.33,7.67,7.75,7.42,7.75,7.58,10,10,10,7.5,83,0.11,0,0,1,m,1000,1000,1000
517,Arabica,Green,Natural / Dry,Colombia,pitalito,ORLANDO ORTOZ / HIPOLITO TORRES,2013,7.58,7.75,7.42,7.67,7.58,7.42,10,10,10,7.58,83,0,0,0,2,m,1000,1000,1000
518,Arabica,Green,Washed / Wet,Colombia,huila,LA PLATA,2012,7.5,7.5,7.42,7.58,7.75,7.58,10,10,10,7.67,83,0.11,1,0,2,m,1600,1950,1775
519,Arabica,Green,Washed / Wet,Mexico,coatepec,GONZALO RIVERO PUERTO,2012,7.67,7.58,7.42,7.5,7.67,7.58,10,10,10,7.58,83,0.11,0,0,20,m,750,750,750
520,Arabica,Green,Semi-washed / Semi-pulped,Mexico,atoyac de alvarez,SANTIAGO SOLIS AYERDI,2012,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10,10,7.83,83,0.11,0,0,7,m,1200,1200,1200
521,Arabica,Green,Washed / Wet,Mexico,coatepec,FRANCO COLORADO DOMINGUEZ,2012,7.5,7.67,7.5,7.5,7.58,7.58,10,10,10,7.67,83,0.11,5,0,8,m,1200,1200,1200
522,Arabica,,Natural / Dry,Colombia,,Exportadora Condor,2012,7.67,7.58,7.5,7.5,7.75,7.5,10,10,10,7.5,83,0,1,0,4,m,NA,NA,NA
523,Arabica,Green,Washed / Wet,Colombia,huila,varios,2012,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10,10,7.58,83,0,0,0,4,m,1500,1750,1625
524,Arabica,Green,Washed / Wet,Colombia,huila,,2012,7.67,7.58,7.58,7.58,7.67,7.42,10,10,10,7.5,83,0.11,0,0,0,m,1750,1750,1750
525,Arabica,Green,Washed / Wet,Guatemala,"la reforma, san marcos","NUEVOS MERCADOS, S.A.",2012,7.5,7.67,7.5,7.67,7.5,7.83,10,10,10,7.33,83,0.1,0,0,2,ft,1371.6,1371.6,1371.6
526,Arabica,Bluish-Green,Washed / Wet,Colombia,la plata,LA PLATA,2011,7.67,7.67,7.58,7.5,7.67,7.42,10,10,10,7.5,83,0.12,0,0,0,m,1600,1950,1775
527,Arabica,,,Thailand,,,2011,7.33,7.67,7.58,7.5,7.75,7.67,10,10,10,7.5,83,0.28,0,0,0,m,NA,NA,NA
528,Arabica,,,Colombia,cauca,,2011,7.33,7.67,7.58,7.33,7.58,7.92,10,10,10,7.58,83,0.08,0,0,1,m,1050,1850,1450
529,Arabica,,,United States (Hawaii),,,,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,9.33,8.08,83,0,0,0,0,ft,NA,NA,NA
530,Arabica,,,United States (Hawaii),,,,7.5,7.58,7.42,7.58,7.58,7.67,10,10,10,7.67,83,0,0,0,1,ft,NA,NA,NA
531,Arabica,,,Colombia,huila,varios,2011,7.5,7.58,7.67,7.67,7.58,7.58,10,10,10,7.42,83,0.06,0,0,2,m,1800,1800,1800
532,Arabica,,,Nicaragua,matagalpa,Juan AugustinPalacio,2009,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,9.33,7.92,83,0.07,0,0,0,m,NA,NA,NA
533,Arabica,,,Thailand,,Doi Tung Development Project,,7.5,7.25,7.42,7.75,8.17,7.5,10,10,10,7.42,83,0,0,0,0,m,NA,NA,NA
534,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola S.A,2017,7.67,7.58,7.5,7.58,7.58,7.5,10,10,10,7.5,82.92,0,0,0,0,m,890,890,890
535,Arabica,Green,Washed / Wet,El Salvador,apaneca,"Balcanes Coffee Estates, S.A. de C.V.",2017,7.5,7.5,7.75,7.58,7.92,7.83,10,10,9.33,7.5,82.92,0,0,0,1,m,1350,1350,1350
536,Arabica,Green,Washed / Wet,Colombia,guayata,,2017,7.58,7.67,7.5,7.33,7.67,7.58,10,10,10,7.58,82.92,0.11,0,0,1,m,1500,1500,1500
537,Arabica,Green,Natural / Dry,Taiwan,"dongshan dist., tainan city 臺南市東山區",Wang Chao Yung 王超永,2016,7.17,7.83,7.25,7.67,7.67,7.58,10,10,10,7.75,82.92,0.09,31,0,0,m,350,350,350
538,Arabica,Bluish-Green,Washed / Wet,Ethiopia,"blida,kercha,guji,oromia",-,2016,7.58,7.58,7.5,7.5,7.58,7.58,10,10,10,7.58,82.92,0,1,0,20,m,2000,2000,2000
539,Arabica,Green,Natural / Dry,Taiwan,台東太麻里,許文郎,2014,7.5,7.58,7.67,7.33,7.5,7.75,10,10,10,7.58,82.92,0,0,0,9,m,775,775,775
540,Arabica,Blue-Green,Washed / Wet,Philippines,"bukidnon, mindanao, philppines",Hineleban Foundation,2015,7.58,7.58,7.67,7.58,7.5,7.5,10,10,10,7.5,82.92,0.11,0,0,1,m,1200,1200,1200
541,Arabica,Bluish-Green,Washed / Wet,Philippines,asia pacific,Ephemera Traders,2014,8.08,7.5,7.67,7.42,7.33,7.5,10,10,10,7.42,82.92,0,0,0,0,m,1600,1600,1600
542,Arabica,Blue-Green,Natural / Dry,Mexico,cuarenteño,Catalina Rodriguez Mayorga,2015,7.83,7.67,7.25,7.58,7.5,7.5,10,10,10,7.58,82.92,0.13,0,0,3,m,1059,1059,1059
543,Arabica,Bluish-Green,Washed / Wet,Mexico,chiapas,FIECH,2015,7.75,7.67,7.42,7.42,7.75,7.5,10,10,10,7.42,82.92,0.12,2,0,8,m,1300,1300,1300
544,Arabica,Green,Semi-washed / Semi-pulped,Brazil,cerrado,GERSON NAIMEG,2014,7.08,7.5,7.5,7.83,7.75,7.67,10,10,10,7.58,82.92,0.11,0,0,16,m,11000,11000,11000
545,Arabica,Green,Washed / Wet,Uganda,eastern,Sipi organic coffee project,2013,8,7.5,7.5,7.58,7.33,7.42,10,10,10,7.58,82.92,0.12,0,0,0,m,1400,1900,1650
546,Arabica,Green,Washed / Wet,Uganda,west nile,Nyapea coffee farmers association,2013,7.75,7.58,7.58,7.5,7.5,7.5,10,10,10,7.5,82.92,0.12,0,0,4,m,1400,1400,1400
547,Arabica,Green,Washed / Wet,Guatemala,antigua,"SIEMBRAS VISION, S.A.",2014,7.75,7.5,7.42,7.58,7.67,7.5,10,10,10,7.5,82.92,0.1,0,0,1,m,1500,1500,1500
548,Arabica,Green,Natural / Dry,Guatemala,antigua,"SIEMBRAS VISIÓN, S.A.",2014,7.67,7.83,7.42,7.5,7.33,7.5,10,10,10,7.67,82.92,0.1,0,0,2,m,1500,1500,1500
549,Arabica,Green,Washed / Wet,Guatemala,,,2012,7.58,7.58,7.25,7.58,7.58,7.58,10,10,10,7.75,82.92,0.1,0,0,4,m,NA,NA,NA
550,Arabica,Green,Washed / Wet,Colombia,huila,,2013,7.58,7.5,7.75,7.33,7.58,7.58,10,10,10,7.58,82.92,0.11,0,0,2,m,1800,2000,1900
551,Arabica,Bluish-Green,Natural / Dry,Colombia,huila,,2013,7.75,7.5,7.25,7.5,7.75,7.5,10,10,10,7.67,82.92,0,0,0,0,m,1750,1750,1750
552,Arabica,Green,Washed / Wet,Guatemala,huehuetenango,OTTONIEL VILLATORO LOPEZ,2013,7.83,7.75,7.25,7.92,7.5,7.17,10,10,10,7.5,82.92,0.11,0,0,2,ft,1658.112,1755.648,1706.88
553,Arabica,Green,Washed / Wet,Colombia,antioquia,,2013,7.83,7.67,7.42,7.42,7.5,7.58,10,10,10,7.5,82.92,0.11,3,0,5,m,1450,1450,1450
554,Arabica,Green,Natural / Dry,Mexico,petatlan,MARIA GUADALUPE GOMEZ ANZO,2012,7.58,7.58,7.33,7.25,7.58,7.75,10,10,10,7.83,82.92,0.1,0,0,4,m,1248,1248,1248
555,Arabica,None,Natural / Dry,Vietnam,don duong,"Apollo Co., Ltd.",2012,7.67,7.33,7.17,7.58,8.08,7.42,10,10,10,7.67,82.92,0,0,0,17,m,1040,1040,1040
556,Arabica,Green,Washed / Wet,Mexico,la cumbre,WERCLEIN HERNANDEZ SERRANO ID.-1506728641,2012,8,7.92,7.67,7.17,7.67,7.42,9.33,10,10,7.75,82.92,0.14,1,0,4,m,1400,1400,1400
557,Arabica,Green,Washed / Wet,United States (Hawaii),kona,,2012,7.5,7.5,7.5,7.42,7.67,7.83,10,10,10,7.5,82.92,0.1,0,0,0,ft,NA,NA,NA
558,Arabica,,,Colombia,cauca,,2011,7.5,7.75,7.33,7.75,7.08,7.83,10,10,10,7.67,82.92,0.15,0,0,0,m,1050,1850,1450
559,Arabica,,,Thailand,,Doi Tung Development Project,,7.42,7.58,7.5,7.17,7.5,8,10,10,10,7.75,82.92,0,0,0,0,m,NA,NA,NA
560,Arabica,Green,Washed / Wet,Kenya,nyeri,KEREMARA LIMITED,2017,7.75,7.58,7.42,7.58,7.5,7.5,10,10,10,7.5,82.83,0.1,0,0,3,m,1754,1754,1754
561,Arabica,Green,Washed / Wet,Guatemala,san marcos,JORGE LEAL,2017,7.5,7.58,7.33,7.67,7.58,7.58,10,10,10,7.58,82.83,0.11,1,1,2,m,1700,1700,1700
562,Arabica,Bluish-Green,Pulped natural / honey,Brazil,south of minas,Ipanema Agricola,2015,7.67,7.58,7.58,7.5,7.5,7.42,10,10,10,7.58,82.83,0.11,0,2,2,m,905,905,905
563,Arabica,Green,Washed / Wet,El Salvador,"el balsamo, quezaltepec","El Barbaro, S.A. de C.V.",2016,7.33,7.67,7.67,7.83,7.33,7.67,10,10,10,7.33,82.83,0,0,0,4,m,1250,1250,1250
564,Arabica,Bluish-Green,Washed / Wet,Rwanda,gicumbi,Bufcoffee_Gicumbi,2015,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,8,82.83,0.11,0,0,0,m,1900,1900,1900
565,Arabica,Green,Other,Vietnam,vietnam tutra,"Yeh, Li Chuan",2014,7.25,7.58,7.5,7.42,7.75,7.42,10,10,10,7.92,82.83,0.11,11,0,0,m,1040,1040,1040
566,Arabica,Green,Washed / Wet,Guatemala,oriente,AMILCAR LAPOLA,2015,7.58,7.58,7.33,7.67,7.67,7.5,10,10,10,7.5,82.83,0.11,0,0,2,ft,1219.2,1219.2,1219.2
567,Arabica,Green,Natural / Dry,Brazil,cerrado,Antonio Batista Francisquine,2015,7.58,7.83,7.33,7.67,7.42,7.33,10,10,10,7.67,82.83,0.12,2,0,6,m,900,900,900
568,Arabica,,Washed / Wet,Colombia,huila,Mercedes Narvaez,2014,7.83,7.67,7.5,7.58,7.5,7.67,10,10,10,7.08,82.83,0,0,0,1,m,1200,2000,1600
569,Arabica,,Other,United States,berastagi,PT. Olam Indonesia,2014,7.42,7.58,7.25,7.5,7.75,7.75,10,10,10,7.58,82.83,0,0,0,9,m,1200,1200,1200
570,Arabica,Green,Washed / Wet,Guatemala,antigua,"SIEMBRAS VISIÓN, S.A.",2014,7.67,7.67,7.75,7.67,7.42,7.17,10,10,10,7.5,82.83,0.1,0,0,4,m,1500,1500,1500
571,Arabica,Green,Natural / Dry,Colombia,santander,Mrs. Galeano,2013,7.5,7.42,7.58,7.5,7.58,7.58,10,10,10,7.67,82.83,0,4,0,4,m,1800,1800,1800
572,Arabica,Green,Washed / Wet,Colombia,huila,La Plata,2013,7.83,7.5,7.5,7.42,7.5,7.5,10,10,10,7.58,82.83,0.11,0,0,3,m,1600,1950,1775
573,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of",arusha,BURKA COFFEE ESTATE,2012,7.67,7.5,7.33,7.25,7.58,7.75,10,10,10,7.75,82.83,0.11,0,0,5,m,1400,1400,1400
574,Arabica,Green,Washed / Wet,Mexico,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,2012,7.58,7.67,7.5,7.58,7.5,7.5,10,10,10,7.5,82.83,0.12,2,0,10,m,1550,1550,1550
575,Arabica,Blue-Green,Washed / Wet,Mexico,veracruz,OLIVIA HERNANDEZ VIRUES,2012,7.67,7.58,7.42,7.75,7.42,7.42,10,10,10,7.58,82.83,0.12,0,0,7,m,1250,1250,1250
576,Arabica,Green,Washed / Wet,Guatemala,oriente,AGROPECUARIA QUIAGRAL,2012,7.67,7.67,7.33,7.5,7.33,7.92,10,10,10,7.42,82.83,0.11,0,0,10,ft,1310.64,1310.64,1310.64
577,Arabica,,Washed / Wet,Mexico,la concordia,OCTAVIO MOGUEL FARRERA,2012,7.58,7.58,7.5,7.42,7.67,7.58,10,10,10,7.5,82.83,0.11,0,0,2,m,1380,1380,1380
578,Arabica,,,El Salvador,santa ana,La Majada Cooperative,2010,7.75,7.58,7.75,7.75,7.25,7.5,10,10,10,7.25,82.83,0,1,0,3,m,1200,1200,1200
579,Arabica,Green,Washed / Wet,Guatemala,santa rosa,PLANTACIONES AGROPECUARIAS S.A,,7.5,7.58,7.42,7.67,7.58,7.5,10,10,10,7.5,82.75,0.1,0,1,3,m,1100,1100,1100
580,Arabica,Green,Washed / Wet,Guatemala,santa rosa,PABLO ARTURO CHUY FLORES,2017,7.58,7.67,7.5,7.58,7.5,7.42,10,10,10,7.5,82.75,0.11,0,0,8,m,1800,1800,1800
581,Arabica,Green,Washed / Wet,Guatemala,san marcos,ANGEL DE LEON,2017,7.5,7.67,7.17,7.67,7.67,7.58,10,10,10,7.5,82.75,0.11,0,0,4,m,1700,1700,1700
582,Arabica,Green,Washed / Wet,Guatemala,santa rosa,OTTO BECKER,2017,7.5,7.5,7.42,7.58,7.67,7.5,10,10,10,7.58,82.75,0.1,0,0,1,ft,1219.2,1219.2,1219.2
583,Arabica,Green,Washed / Wet,Guatemala,oriente,JESUS RAMIREZ,2017,7.42,7.58,7.42,7.67,7.5,7.5,10,10,10,7.67,82.75,0.1,0,0,1,ft,1219.2,1219.2,1219.2
584,Arabica,Blue-Green,Other,Indonesia,sapan toraja,vary farm,2017,7.5,7.58,7.42,7.58,7.58,7.5,10,10,10,7.58,82.75,0.12,0,0,15,m,1500,1500,1500
585,Arabica,Green,Washed / Wet,Guatemala,el progreso,JESUS RAMIREZ,2017,7.58,7.58,7.33,7.58,7.33,7.67,10,10,10,7.67,82.75,0.12,0,0,0,ft,157.8864,157.8864,157.8864
586,Arabica,Green,Natural / Dry,Taiwan,"台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)",2016,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10,10,7.67,82.75,0,0,0,0,m,650,650,650
587,Arabica,,Washed / Wet,El Salvador,cacahuatique,Soc. Coop. de Caf. de Ciudad Barrios de R.L.,2017,7.67,7.67,7.17,7.33,7.58,7.67,10,10,10,7.67,82.75,0,0,0,4,m,1250,1250,1250
588,Arabica,Bluish-Green,Washed / Wet,Costa Rica,tarrazu,Martin Gutierrez,2016,7.58,7.5,7.42,7.67,7.42,7.5,10,10,10,7.67,82.75,0.09,0,0,1,m,1850,1850,1850
589,Arabica,Green,Natural / Dry,Honduras,comayagua,Reinerio Zepeda,2017,7.58,7.5,7.42,7.58,7.5,7.5,10,10,10,7.67,82.75,0.09,0,1,6,m,1400,1400,1400
590,Arabica,Bluish-Green,Pulped natural / honey,Brazil,south of minas,Ipanema Agricola,2015,7.5,7.5,7.58,7.5,7.58,7.58,10,10,10,7.5,82.75,0.11,0,2,1,m,905,905,905
591,Arabica,Green,Natural / Dry,China,yunnan,"Puwen Lvyou Coffee Co.,Ltd",2015,7.67,7.5,7.33,7.33,7.67,7.67,10,10,10,7.58,82.75,0.1,0,0,0,m,1100,1100,1100
592,Arabica,Green,Washed / Wet,China,menglian,Pu'er Lingdu Yunlin Coffee Co.LTD,2015,7.5,7.67,7.42,7.67,7.5,7.5,10,10,10,7.5,82.75,0.11,0,0,2,m,1500,1500,1500
593,Arabica,Blue-Green,Washed / Wet,Colombia,huila,La Plata,2014,7.5,7.58,7.58,7.75,7.33,7.5,10,10,10,7.5,82.75,0,0,0,2,m,1600,1950,1775
594,Arabica,Bluish-Green,Washed / Wet,Malawi,mzuzu,Mzuzu Coffee Planters Coop Union,2014,7.75,7.58,7.42,7.5,7.33,7.5,10,10,10,7.67,82.75,0.12,0,0,0,m,1442,1442,1442
595,Arabica,Green,Washed / Wet,Guatemala,jalapa,ROBERTO MONTERROSO,2014,7.75,7.42,7.25,7.75,7.5,7.67,10,10,10,7.42,82.75,0.13,0,0,2,ft,1524,1524,1524
596,Arabica,Green,Washed / Wet,Colombia,huila,,2014,7.67,7.42,7.42,7.58,7.33,7.67,10,10,10,7.67,82.75,0.12,0,0,0,m,165,165,165
597,Arabica,Blue-Green,Natural / Dry,United States (Hawaii),kona,,2013,7.67,7.58,7.42,7.83,7.33,7.5,10,10,10,7.42,82.75,0.1,6,0,0,ft,NA,NA,NA
598,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2013,7.58,7.83,7.75,7.75,7.42,8,9.33,9.33,10,7.75,82.75,0.1,0,0,0,ft,NA,NA,NA
599,Arabica,Green,Washed / Wet,Colombia,antioquia,several,2013,7.58,7.33,7.17,7.33,7.25,8.58,10,10,10,7.5,82.75,0.1,0,0,2,m,1300,1300,1300
600,Arabica,Green,Washed / Wet,Mexico,chiapas,CARLOS O. VELAZCO LOPEZ,2013,7.58,7.58,7.5,7.5,7.5,7.5,10,10,10,7.58,82.75,0.12,0,0,6,m,1550,1550,1550
601,Arabica,,Washed / Wet,Mexico,veracruz,FRANCISCO R. DE LA VEQUIA BERNARDI,2012,7.58,7.58,7.33,7.75,7.25,7.58,10,10,10,7.67,82.75,0.12,0,0,0,m,1200,1200,1200
602,Arabica,,Natural / Dry,Mexico,atoyac de alvarez,ROMULO BELLO FLORES,2012,8.08,8.17,8,8,7.83,7.92,6.67,10,10,8.08,82.75,0.12,1,0,4,m,1200,1200,1200
603,Arabica,Blue-Green,Washed / Wet,Colombia,south huila,Supply Chain ECOM CCA S.A.,2012,7.5,7.58,7.42,7.67,7.5,7.58,10,10,10,7.5,82.75,0,0,0,0,m,1400,1850,1625
604,Arabica,Green,Washed / Wet,Colombia,huila,LA PLATA,2012,7.67,7.58,7.58,7.58,7.5,7.42,10,10,10,7.42,82.75,0.11,0,0,3,m,1600,1950,1775
605,Arabica,Green,Washed / Wet,United States (Hawaii),kona,,2012,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10,10,7.75,82.75,0.12,0,0,0,ft,NA,NA,NA
606,Arabica,Green,Washed / Wet,Panama,boquete,Price Peterson,2012,7.42,7.42,7.5,7.58,7.5,7.75,10,10,10,7.58,82.75,0,0,0,4,m,1100,1100,1100
607,Arabica,,,United States (Hawaii),kona,,,7.75,7.67,7.5,7.83,7.17,7.42,10,10,10,7.42,82.75,0,0,0,2,ft,NA,NA,NA
608,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola S.A,2017,7.5,7.58,7.25,7.75,7.58,7.5,10,10,10,7.5,82.67,0,0,0,4,m,890,890,890
609,Arabica,Bluish-Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola,2016,7.5,7.58,7.5,7.67,7.5,7.42,10,10,10,7.5,82.67,0.11,0,2,3,m,934,934,934
610,Arabica,Bluish-Green,Washed / Wet,Laos,"paksong,laos","Paksong,Laos",2015,7.67,7.67,7.42,7.42,7.42,7.5,10,10,10,7.58,82.67,0.13,0,0,0,m,1300,1300,1300
611,Arabica,Green,Washed / Wet,El Salvador,"el balsamo, quezaltepec","El Barbaro, S.A. de C.V.",2016,7.67,7.67,7.67,7.67,7.5,7.67,10,10,9.33,7.5,82.67,0,0,0,7,m,1200,1200,1200
612,Arabica,Green,,Mexico,veracruz,Finca Kassandra,2016,7.5,7.67,7.42,7.75,7.42,7.17,10,10,10,7.75,82.67,0.11,0,2,3,m,1300,1300,1300
